name,label,n,q,mm,gamma1,sigma_min,sigma_max,Method,Draw,mse_loss_shannon,time
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.78,2.185502711884051,7.602999999999156
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.79,1.9139362038860348,7.180000000000291
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.80,2.4197654495160483,8.296000000000276
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.81,2.2557969776148874,6.716999999998734
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.82,2.0391739177332813,7.894000000000233
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.83,2.6392368813051856,7.929000000000087
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.84,2.500392516673482,7.382999999999811
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.85,2.3169217908123163,8.110000000000582
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.86,2.2122878594001536,7.346999999999753
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.87,2.014339361239754,8.681000000000495
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.88,2.437226058508794,7.84900000000016
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.89,2.4576201976259675,8.256999999999607
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.90,2.5575343073945684,8.648000000001048
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.91,2.880515642255354,8.041999999999462
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.92,2.3499838171621343,7.270999999998821
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.93,2.9136057652258045,8.253000000000611
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.94,2.533804566610856,7.581000000000131
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.95,2.7053560581161973,7.306000000000495
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.96,2.7954682736402385,8.627000000000407
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.97,2.7870490056369848,8.102000000000771
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.98,2.387857153426992,7.664000000000669
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.99,2.091009262404951,7.1819999999988795
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,inext,r1.100,2.5569842991324,7.591000000000349
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.1,2.5278131923198157,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.2,2.537764353556238,0.01900000000023283
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.3,2.3892133490733696,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.4,2.7104642434954833,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.5,2.0456363561300313,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.6,2.523211887891233,0.017000000001644366
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.7,2.812688922646525,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.8,2.9455151526099312,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.9,1.8670391377423508,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.10,2.742381235696734,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.11,2.477584016004172,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.12,2.1750222522967255,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.13,2.300211519455386,0.02500000000145519
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.14,2.3587639309718496,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.15,2.6914555352389353,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.16,2.9746138360408754,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.17,2.175596806850629,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.18,2.1351525465940218,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.19,2.368462044956541,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.20,2.464432308025664,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.21,2.323307879450072,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.22,1.8812402205047811,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.23,2.577102837141303,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.24,2.716378879074519,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.25,2.304161494677569,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.26,2.991258482238665,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.27,2.3472234238697953,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.28,2.6278876584546227,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.29,2.4269502956484126,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.30,2.6465538096636503,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.31,2.7176365736928934,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.32,2.1699812452351406,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.33,2.4658996523108976,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.34,2.7447066188142597,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.35,2.700607176164034,0.017000000001644366
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.36,1.9371838797323968,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.37,1.820590551567428,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.38,1.702177000171579,0.024999999999636202
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.39,2.7488586762919502,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.40,2.2181324720810074,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.41,2.5146301179096517,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.42,2.1850698682698173,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.43,2.480769040481551,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.44,1.8935315236641048,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.45,2.202524371734157,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.46,2.4457768740708095,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.47,3.0401652457968167,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.48,2.4202966728833566,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.49,2.944211528561939,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.50,2.2460437526096135,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.51,2.0973085450558813,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.52,2.17124888814515,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.53,2.3714890101767017,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.54,1.9131477127860266,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.55,2.621302520294163,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.56,2.41245783444355,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.57,2.6395483540781273,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.58,2.4230179818242794,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.59,2.2771963818758993,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.60,2.596831020023176,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.61,3.1637912591413437,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.62,2.3875625862456396,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.63,2.39821903745736,0.017000000001644366
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.64,1.5751511460405352,0.024999999999636202
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.65,1.966246576473444,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.66,2.1471428608877097,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.67,2.0239726370689555,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.68,2.9517221108601146,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.69,3.02534450250817,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.70,2.4996794048188224,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.71,2.228704426060067,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.72,2.370155112113276,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.73,2.3966502004076666,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.74,2.782880483304869,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.75,2.4705498343921533,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.76,2.970775537770717,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.77,2.4827254442040037,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.78,2.1854443547767373,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.79,1.914180191143672,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.80,2.419788826971086,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.81,2.25587625055441,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.82,2.0391974113982383,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.83,2.6393223043052956,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.84,2.500293919385986,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.85,2.3171811191711686,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.86,2.21238022657056,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.87,2.014466035006419,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.88,2.4372533008983686,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.89,2.457812625453095,0.024999999999636202
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.90,2.5578299074778363,0.01599999999962165
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.91,2.880799245118946,0.01600000000144064
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.92,2.3499244981135825,0.016999999999825377
nonlinear-aitchison/gamma1_0.25/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.25)",20,40,100000,0.25,0.01,5,plug-in,r1.93,2.9134510570106915,0.01599999999962165
