model,beta,n,p,q_char,sigma_max,sigma_min,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.3,9.72950245400108,0.5567015475445419,1.2387658639954453,0.6746916779038253,0.33734583895191267,0.6193829319977227,0.052999999999999936
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.4,7.916987495347916,0.36400927644209496,0.9240596942850107,0.651775063600543,0.3258875318002715,0.46202984714250533,0.06299999999999972
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.5,7.9388050724251356,0.3189694403388758,0.9002343158664925,0.6475327864490654,0.3237663932245327,0.45011715793324625,0.06700000000000017
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.6,8.499008106987858,0.4187790704096691,1.0169376492981728,0.6541249357069757,0.32706246785348786,0.5084688246490864,0.06300000000000061
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.7,8.718140904532016,0.4552680451101708,1.0705629016512552,0.6350987942839015,0.31754939714195074,0.5352814508256276,0.054999999999999716
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.8,9.346010821662267,0.5270817535742408,1.0889120496347182,0.6221536309448759,0.31107681547243793,0.5444560248173591,0.05600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.9,8.683130452832179,0.44023638807187565,1.037618306882382,0.649009237660737,0.3245046188303685,0.518809153441191,0.10199999999999942
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.10,8.372897797875629,0.41612638078734504,1.0126768858046182,0.6473423552135958,0.3236711776067979,0.5063384429023091,0.055000000000000604
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.11,8.09931769378211,0.3601868091926891,0.9427813695245886,0.6469749408802589,0.32348747044012943,0.4713906847622943,0.06199999999999939
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.12,8.91617461761456,0.4646936847854538,1.0542556778916905,0.6460074277177614,0.3230037138588807,0.5271278389458453,0.05600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.13,9.419827755412008,0.5320457436497834,1.1853536341270394,0.6616843875358992,0.3308421937679496,0.5926768170635197,0.06099999999999994
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.14,8.878810768656582,0.48573760895699847,1.0931860873749635,0.6553804118998765,0.32769020594993825,0.5465930436874817,0.06400000000000006
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.15,9.246506600496602,0.5290128349408629,1.1595064358866864,0.656241389354226,0.328120694677113,0.5797532179433432,0.0600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.16,8.970150631085136,0.48366106957695004,1.1279390955446937,0.653245949285196,0.326622974642598,0.5639695477723469,0.05900000000000016
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.17,8.866582535695596,0.4494696453512481,1.0534326351990073,0.644708200933523,0.3223541004667615,0.5267163175995037,0.054999999999999716
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.18,7.693045846338033,0.32284757747724174,0.8810646514306927,0.6384958319908188,0.3192479159954094,0.44053232571534634,0.051000000000000156
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.19,7.610165406832143,0.3574791557856824,0.9178948158194032,0.633147321089232,0.316573660544616,0.4589474079097016,0.06599999999999984
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.20,10.331041237651617,0.6472311381176459,1.3226520643188078,0.661313543944045,0.3306567719720225,0.6613260321594039,0.05400000000000027
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.21,8.284295269309233,0.42061614241847467,0.9655465150161647,0.6255769261533315,0.31278846307666575,0.48277325750808237,0.054999999999999716
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.22,9.850201591338793,0.580581560465834,1.260345690788149,0.6695857157681622,0.3347928578840811,0.6301728453940745,0.0519999999999996
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.23,8.684829930059506,0.45799113376151274,1.0802279146962486,0.6476219741058626,0.3238109870529313,0.5401139573481243,0.05600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.24,9.203599135333285,0.4716994365218985,1.1090953107575705,0.66114712968621,0.330573564843105,0.5545476553787853,0.06599999999999984
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.25,8.853557576746981,0.48307457730936004,1.0673130730331606,0.6348497436121376,0.3174248718060688,0.5336565365165803,0.051000000000000156
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.26,9.36201276382158,0.5167657534453152,1.1422686410585785,0.6502315203812881,0.32511576019064403,0.5711343205292893,0.05600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.27,9.099494397363033,0.48542718133175083,1.1222032341405026,0.6594528021152212,0.3297264010576106,0.5611016170702513,0.05600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.28,9.467910523457531,0.5416806531267816,1.1945124467924646,0.6525462675394796,0.3262731337697398,0.5972562233962323,0.06500000000000039
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.29,10.103371270987427,0.5786822596468298,1.2770540199843055,0.6667160783607708,0.3333580391803854,0.6385270099921527,0.054999999999999716
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.30,7.719802870909598,0.34975943993386616,0.9225902176187536,0.6561646610757279,0.32808233053786395,0.4612951088093768,0.06200000000000028
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.31,9.851625249005481,0.5798537840898988,1.215330330698068,0.6525098390486942,0.3262549195243471,0.607665165349034,0.051000000000000156
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.32,9.139772702550724,0.4871550153434997,1.1119146171726426,0.6559664374132531,0.32798321870662656,0.5559573085863213,0.05099999999999927
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.33,8.834304660992629,0.4476162515699969,1.0754149979098109,0.6543598765995126,0.3271799382997563,0.5377074989549054,0.057000000000000384
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.34,9.372846753751345,0.531724011990783,1.1412571282532094,0.6472553276927356,0.3236276638463678,0.5706285641266047,0.05400000000000027
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.35,8.294688593802462,0.4250216948165839,1.0401549621399846,0.6553268535760817,0.32766342678804083,0.5200774810699923,0.04899999999999949
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.36,9.893487159730718,0.5841848878378743,1.2550369461320474,0.661060694084301,0.3305303470421505,0.6275184730660237,0.0470000000000006
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.37,8.921324722007625,0.4792159389576759,1.0886701539458523,0.6480745197198633,0.32403725985993165,0.5443350769729262,0.054999999999999716
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.38,7.756104862485632,0.3802495872582486,0.9393110561860104,0.646587742933894,0.323293871466947,0.4696555280930052,0.056999999999999496
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.39,8.573108714505649,0.42773638224335964,1.045402832217343,0.6533778889124274,0.3266889444562137,0.5227014161086715,0.04900000000000038
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.40,8.60993757790307,0.4107989103671106,1.012166275975664,0.6546402220066051,0.32732011100330255,0.506083137987832,0.04400000000000048
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.41,8.630692376960631,0.4461330163066722,1.0740465483260113,0.6566415614373221,0.32832078071866105,0.5370232741630057,0.047999999999999154
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.42,8.457255339135385,0.41411466304627526,1.0120130729283365,0.6441662502439209,0.32208312512196047,0.5060065364641683,0.053000000000000824
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.43,8.692677447840191,0.41555017296982666,1.026120794349149,0.6554449461325902,0.3277224730662951,0.5130603971745745,0.056999999999999496
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.44,8.117023127688768,0.40652615413172266,0.9842225277516925,0.6518258846839192,0.3259129423419596,0.49211126387584625,0.04999999999999982
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.45,9.625487490187158,0.5663895711918282,1.2171538733361131,0.6640265564942003,0.33201327824710014,0.6085769366680566,0.052999999999999936
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.46,7.762486194326923,0.3750058035708595,0.9209942573292675,0.6478610247464047,0.32393051237320236,0.46049712866463377,0.0470000000000006
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.47,10.306617238669663,0.6015943466954031,1.2820841041091078,0.6584662819625169,0.32923314098125844,0.6410420520545539,0.05600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.48,8.792216468324414,0.45583311103952867,1.0530408043559782,0.6417380099519366,0.3208690049759683,0.5265204021779891,0.04699999999999971
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.49,7.696184972735489,0.3288400594487332,0.9041852222820768,0.6428217868624094,0.3214108934312047,0.4520926111410384,0.04999999999999982
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.50,8.554414170824492,0.42510277060441704,1.0406089775786582,0.6474399087878603,0.32371995439393014,0.5203044887893291,0.0519999999999996
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.51,8.838263574854,0.46712887690410326,1.0753074996635434,0.6638394351471059,0.33191971757355293,0.5376537498317717,0.04800000000000004
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.52,7.4234714224818825,0.3421145203790981,0.8805217632725423,0.6370388706533349,0.31851943532666743,0.44026088163627114,0.06400000000000006
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.53,9.041863250407133,0.498739437707723,1.134303059255645,0.6497183987249138,0.3248591993624569,0.5671515296278224,0.04699999999999971
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.54,9.22205995417091,0.5120621639635926,1.169962300911513,0.6590348294634585,0.32951741473172924,0.5849811504557565,0.051000000000000156
aitchison-model-alpha,beta_sd_1,n_20,p_2,60,sigma_max_5,sigma_min_0.01,Zero-replace,r1.55,8.524004562787233,0.40890900025305865,0.9994022907608455,0.65361924135912,0.32680962067956,0.49970114538042276,0.05000000000000071
