name,label,n,sigma_max,sigma_min,p,q,mm,beta_sd,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.30,4.205186734363775,0.4563551098601291,1.0198130775514598,0.61027472191072,0.30513736095536,0.5099065387757299,0.08800000000000008
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.31,3.9279320688426873,0.4160928112217063,0.9610179619143288,0.600792999546567,0.3003964997732835,0.4805089809571644,0.09600000000000009
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.32,4.099300434416243,0.44488204245256846,1.0866104531881353,0.6220135627537714,0.3110067813768857,0.5433052265940677,0.08900000000000041
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.33,4.092281907005022,0.44652969069176546,1.0397078401449815,0.6089105901959732,0.3044552950979866,0.5198539200724908,0.08899999999999952
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.34,4.305501937548445,0.47567916287502954,1.1098222894098382,0.6365721155785679,0.3182860577892839,0.5549111447049191,0.0940000000000003
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.35,4.596423855397607,0.5394966813714137,1.194460121569157,0.6409738300249602,0.3204869150124801,0.5972300607845785,0.08799999999999919
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.36,4.197047117838239,0.4399171411187732,1.0617283105700885,0.6399749182630062,0.3199874591315031,0.5308641552850443,0.08500000000000085
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.37,3.5841155248486296,0.3603425938882148,0.9308271328508894,0.6245343360878023,0.31226716804390114,0.4654135664254447,0.08699999999999974
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.38,3.9545552668865303,0.4101574440696624,1.0459977967826548,0.6442330581227392,0.3221165290613696,0.5229988983913274,0.08499999999999996
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.39,3.944496432144504,0.4288691811298198,1.0280626978424199,0.6393932116749245,0.31969660583746223,0.5140313489212099,0.08599999999999941
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.40,3.705314057656546,0.3732303908090266,0.9663908975561082,0.6342865288364893,0.31714326441824464,0.4831954487780541,0.08499999999999996
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.41,3.698393594187399,0.3987323608577621,0.9863296914787988,0.6106096299409837,0.30530481497049183,0.4931648457393994,0.09299999999999997
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.42,3.9767187964987376,0.42738657894486354,1.0595815139618057,0.6413474488645347,0.3206737244322673,0.5297907569809028,0.08699999999999974
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.43,3.992757432623206,0.4328716431778899,1.0086501547872637,0.6258469358320585,0.31292346791602926,0.5043250773936319,0.09200000000000053
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.44,4.487577650122471,0.478600753074264,1.107201195515842,0.6391523336208758,0.3195761668104379,0.553600597757921,0.0909999999999993
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.45,3.66639856679431,0.3718715531379324,0.9102885564754407,0.5908380066449835,0.29541900332249177,0.45514427823772036,0.09500000000000064
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.46,4.1736639468977454,0.4435488710490279,1.0501406528316222,0.6317378107334802,0.3158689053667401,0.5250703264158111,0.09800000000000075
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.47,3.7173360360886343,0.38519997694249963,0.9325881149165745,0.6079683766178349,0.30398418830891744,0.4662940574582872,0.0909999999999993
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.48,4.33969397181775,0.46609480358639105,1.0942502491566697,0.6272432697398493,0.31362163486992467,0.5471251245783348,0.09200000000000053
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.49,3.9861886281311887,0.43408340615357227,1.062731519052796,0.6436937043197988,0.3218468521598994,0.531365759526398,0.09299999999999997
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.50,3.775784515022825,0.38737317497448764,0.9615719322595269,0.606044599840085,0.3030222999200425,0.48078596612976343,0.09999999999999964
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.51,4.174720980291467,0.44084404619151923,1.0184481114355814,0.6071934433407321,0.30359672167036605,0.5092240557177907,0.09500000000000064
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.52,4.009953841420216,0.41150133001682465,1.007204798170161,0.6134223707300409,0.30671118536502046,0.5036023990850805,0.0909999999999993
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.53,3.9341255718288988,0.41596354204266595,1.009209495210054,0.5968658451807717,0.29843292259038584,0.504604747605027,0.0909999999999993
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.54,3.7370961738590753,0.3998419289851695,0.9260839079994356,0.5898401382717563,0.29492006913587815,0.4630419539997178,0.10400000000000098
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.55,3.7220193980360725,0.39086075696089945,0.9085720836617778,0.6060825160690368,0.3030412580345184,0.4542860418308889,0.09399999999999942
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.56,3.210733143364188,0.30710108372348494,0.8736980497179195,0.609005868279159,0.3045029341395795,0.43684902485895977,0.08900000000000041
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.57,3.713525154210286,0.3652533133099099,0.97411110099611,0.6328770827447384,0.3164385413723692,0.487055550498055,0.08799999999999919
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.58,4.0137485402393445,0.41867713780835114,1.024242173827104,0.6236356858573142,0.3118178429286571,0.512121086913552,0.07600000000000051
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.59,3.8468800272058226,0.3984059594583136,0.9067467676060221,0.5833941421049034,0.2916970710524517,0.45337338380301107,0.07099999999999973
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.60,3.932166708397191,0.4412630371812144,0.9913676733038759,0.5975017611263542,0.2987508805631771,0.49568383665193794,0.07399999999999984
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.61,4.264630079385771,0.47868441233518455,1.0866163655305814,0.6335093615912393,0.31675468079561964,0.5433081827652907,0.07500000000000107
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.62,3.927193242136975,0.4272135851771944,1.0732943448643057,0.6392830553983017,0.31964152769915083,0.5366471724321529,0.07099999999999973
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.63,3.6665512230840807,0.3828567191146052,1.001233433727207,0.6341589536410737,0.31707947682053683,0.5006167168636035,0.07899999999999885
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.64,3.9909974886547923,0.4224590609668865,1.0294668643024245,0.6320133846482342,0.3160066923241171,0.5147334321512123,0.07699999999999996
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.65,3.688917611283887,0.3741673928364079,0.9657003944306024,0.6181555886399536,0.3090777943199768,0.4828501972153012,0.07200000000000095
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.66,3.683242058300959,0.39133708277029366,0.9772760010528859,0.6172974837184874,0.3086487418592437,0.48863800052644296,0.07399999999999984
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.67,3.6455567947491874,0.37612714118699064,0.9799853173876917,0.6308621818204541,0.31543109091022703,0.48999265869384584,0.0730000000000004
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.68,4.078356938246763,0.4278530652554794,1.0456519609958146,0.6314957792647975,0.31574788963239875,0.5228259804979073,0.07600000000000051
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.69,4.269730545649564,0.44447479426978725,1.0849061637228352,0.6464508133518647,0.32322540667593236,0.5424530818614176,0.07199999999999918
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.70,3.4032608527677004,0.32878358850595935,0.8849328753513183,0.6181787163005714,0.3090893581502857,0.44246643767565913,0.0730000000000004
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.71,4.117361662785892,0.47153147961963804,1.1164784343225251,0.6427941610709939,0.3213970805354969,0.5582392171612626,0.2889999999999997
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.72,3.7192283813760225,0.3788615254454325,0.9516013874769266,0.6050105609819422,0.3025052804909711,0.4758006937384633,0.07000000000000028
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.73,4.182987063377493,0.456603649036529,1.1324921957600727,0.6465571798812486,0.3232785899406243,0.5662460978800363,0.07699999999999996
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.74,4.2797238500321555,0.4699465873761222,1.1156524329343114,0.6414314499287429,0.32071572496437145,0.5578262164671557,0.07699999999999996
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.75,3.830224062276377,0.39073235211637825,0.9042671836739243,0.5696558346316071,0.28482791731580354,0.45213359183696217,0.06899999999999906
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.76,4.284216741202743,0.4666164630557151,1.0621862534944866,0.6172506960064289,0.30862534800321445,0.5310931267472433,0.0940000000000012
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.77,3.957363573617531,0.39342330166736267,0.9802728104832966,0.622458822192075,0.3112294110960375,0.4901364052416483,0.0990000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.78,3.745152244879926,0.39630192575359924,0.9641554003396441,0.6222435732566161,0.31112178662830803,0.48207770016982204,0.08299999999999841
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.79,3.877636848525184,0.40196917393399506,0.9778523986675266,0.6020480324882435,0.30102401624412173,0.4889261993337633,0.06900000000000084
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.80,3.4982120421957474,0.3523784829706218,0.93862336873393315,0.6051108208082191,0.30255541040410955,0.4693116843669666,0.07000000000000028
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.81,3.711263885496627,0.3806791272880125,1.0154924151325375,0.6425592906772233,0.32127964533861164,0.5077462075662688,0.0730000000000004
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.82,3.9780750271252368,0.42074005213763566,1.0676135930847555,0.6504487538322015,0.32522437691610073,0.5338067965423777,0.06799999999999962
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.83,3.52358591440909,0.36364600189857077,0.9262679596691293,0.615067341900091,0.3075336709500455,0.46313397983456467,0.07000000000000028
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.84,4.0933823671491725,0.4479723443210061,1.102209872683634,0.6449757296125403,0.3224878648062702,0.551104936341817,0.07499999999999929
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.85,3.873446781867264,0.4073165619687629,1.0090072206618632,0.6355614800411213,0.31778074002056067,0.5045036103309316,0.07000000000000028
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.86,4.222042088812821,0.46288459006983484,1.1385779167414645,0.6453058021120298,0.3226529010560149,0.5692889583707322,0.06899999999999906
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.87,3.9043544124747136,0.41253878148455647,0.9675707963654593,0.6075184758359936,0.3037592379179968,0.48378539818272964,0.07000000000000028
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.88,3.5265568857304954,0.3564053768657659,0.957161938154556,0.6279676527127795,0.3139838263563898,0.478580969077278,0.07399999999999984
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.89,4.475596427748466,0.4955518393462775,1.0973508786491588,0.6216604009890372,0.3108302004945186,0.5486754393245794,0.06900000000000084
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.90,4.037258632123941,0.4432684355681461,1.0957476859522777,0.6431095207893779,0.32155476039468894,0.5478738429761388,0.06899999999999906
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.91,3.973229251973077,0.42693658676634627,1.0546116949167568,0.6389810616181382,0.3194905308090691,0.5273058474583784,0.07500000000000107
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.92,3.9292592367515993,0.4271767063268816,1.0351394230830515,0.6266748664933833,0.31333743324669167,0.5175697115415258,0.06799999999999962
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.93,4.438459536584169,0.5019840377553658,1.145384966383156,0.6467812708188682,0.3233906354094341,0.572692483191578,0.07000000000000028
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.94,3.5865391523894647,0.36577018763655106,0.939713307537952,0.6188414440817327,0.30942072204086635,0.469856653768976,0.07600000000000051
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.95,4.679500302933171,0.5484828109378338,1.1357836145319136,0.6092006861588167,0.30460034307940836,0.5678918072659568,0.07099999999999973
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.96,3.0771028131451037,0.27691653964878765,0.794435521262893,0.5929453342385435,0.2964726671192717,0.3972177606314465,0.07099999999999973
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.97,4.084552987724386,0.4376594500699136,1.0626356486775888,0.6441915200525696,0.3220957600262848,0.5313178243387944,0.07099999999999973
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.98,3.6737396535082816,0.3796212231191604,0.9581669544031542,0.6228397117990048,0.3114198558995024,0.4790834772015771,0.07399999999999984
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_15/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 15)",20,15,0.01,2,20,100000,1,plug-in,r1.99,3.8890641980631355,0.4006462220457917,0.9876230659025784,0.6205436703846552,0.3102718351923276,0.4938115329512892,0.07000000000000028
